LATITUDE,LONGITUDE,NAME,STID,CELLS11,CELLS12,CELLS13
40.60194,-122.65111,SHASTA BALLY (X01),XOAC1,54d2fa4,54d2fa1,54d2fa14
40.60611,-122.56389,MONARCH MOUNTAIN (X03),XOCC1,54d2f14,54d2f11,54d2f104
38.97756,-122.62213,Old Highway 53,PG128,8083894,8083895,8083895c
34.79014,-120.17679,Foxen Canyon Road West,PG143,80ec07c,80ec079,80ec079c
38.18384,-122.72364,Wilson Hill Road,PG164,8085c9c,8085c9d,8085c9dc
35.81294,-120.54933,Ranchita Canyon,PG170,80eccac,80ecca9,80ecca94
38.1607,-122.68734,Red Hill Road,PG176,8085b7c,8085b79,8085b794
38.34445,-122.57716,Sonoma Mountain Road,PG177,80844d4,80844d3,80844d24
37.66833,-119.8125,DWR POST FIRE GAGE X04 - EL PORTAL WTR TREATMENT PLANT 2018,XODC1,8096c1c,8096c19,8096c194
37.69389,-119.74444,FORESTA,XOEC1,8096ea4,8096ea3,8096ea34
35.08548,-120.4866,Highland,PG168,80ec67c,80ec67b,80ec67b4
35.80746,-121.05169,Smith Road,PG171,8092d1c,8092d1b,8092d1b4
35.5457,-120.90533,Camino Del Capitan,PG175,80ed27c,80ed279,80ed2784
35.50329,-120.7596,El Monte Road,PG191,80ecdc4,80ecdc5,80ecdc54
35.77578,-120.89398,Interlake Road,PG169,80932ac,80932a9,80932a84
39.52694,-121.68917,COTTONWOOD CREEK BELOW HWY 99 (CDEC ID:CWC),CWEC1,808335c,808335b,808335bc
37.65222,-119.70361,CHINQUAPIN - YOSEMITE NATIONAL PARK (CDEC ID:CQP),CQPC1,8096eb4,8096eb5,8096eb5c
40.44043,-123.67946,Larabee Valley,PG204,54d3874,54d3873,54d38734
38.63034,-122.67024,Schmitt & Hwy 128,PG201,80846a4,80846a5,80846a5c
40.35717,-121.79261,Ponderosa Sky,PG193,8082a84,8082a81,8082a81c
39.15678,-122.43961,Bear Valley Road,PG195,80839cc,80839c9,80839c84
38.60339,-122.45868,Summit Lake,PG199,80845c4,80845c1,80845c14
38.32,-122.1993,Wild Horse,PG197,8085054,8085051,80850514
37.49633,-119.92202,Morning Star Lane,PG189,8096bbc,8096bbd,8096bbd4
34.431,-119.32433,FW4250 Ojai,F4250,80e9a5c,80e9a5d,80e9a5dc
37.97116,-122.15826,Martinez,PG188,8085654,8085653,80856524
37.32267,-118.54033,FW4279 Bishop,F4279,80be224,80be227,80be227c
34.25033,-117.23283,FW4271 Twin Peaks,F4271,80c3574,80c3571,80c35714
36.28017,-118.77667,FW4266 Springville,F4266,80eaacc,80eaac9,80eaac84
38.28117,-122.64567,FW4307 Petaluma,F4307,8085b4c,8085b49,8085b494
34.16767,-117.47233,FW4319 Fontana,F4319,80c3494,80c3493,80c34924
39.25793,-123.14974,Black Bart Trail,PG187,80817c4,80817c1,80817c14
35.41359,-120.52551,Flying Lady Road,PG190,80ec934,80ec933,80ec932c
35.50096,-120.60852,Misty Canyon,PG205,80ecc1c,80ecc1f,80ecc1fc
39.21037,-122.91313,Upper Lake,PG088,8083db4,8083db5,8083db44
41.0002,-121.2882,Macarthur Flat,PG144,54ccfdc,54ccfdb,54ccfdac
35.76641,-120.61119,Nickel Creek Road,PG196,80eccbc,80eccb9,80eccb8c
38.3035,-122.548,FW4326 Sonoma,F4326,8085b2c,8085b29,8085b284
38.75362,-120.55673,Pollock Pines East,PG151,809a47c,809a47b,809a47a4
37.21903,-122.03322,Bohlman Road,PG154,808e4a4,808e4a3,808e4a34
37.0524,-119.37268,Tollhouse Road,PG198,8095b4c,8095b4f,8095b4f4
37.3938,-122.35119,Durham Road,PG149,808fa74,808fa75,808fa75c
37.06054,-119.41238,Bald Mountain Road,PG202,8095b54,8095b53,8095b52c
38.99056,-122.85694,Big Valley Road,PG183,8083f04,8083f03,8083f02c
36.60951,-118.94981,Eshom Valley Drive,PG200,809569c,8095699,8095698c
38.38056,-119.45083,POST FIRE TEMPORARY GAGE 13 - BOOT FIRE 2018,XOMC1,809775c,809775b,809775bc
39.8719,-121.6122,Lake De Sabla,PG145,809d2b4,809d2b3,809d2b24
36.49167,-121.71185,El Caminito Road,PG206,808df44,808df47,808df47c
40.54628,-122.46228,Placer Road,PG139,54d2eec,54d2ee9,54d2ee94
36.43052,-121.62298,East Carmel Road,PG203,8092754,8092757,8092757c
36.1834,-120.67938,Priest Valley Road,PG207,8093174,8093173,80931734
33.84319,-118.31285,MWS 2420,P035C,80dd4ac,80dd4ab,80dd4ab4
41.04457,-121.63145,Burney Falls,PG137,54cda8c,54cda89,54cda88c
34.21403,-117.33056,SCE Devil Canyon,SE125,80c3504,80c3505,80c3504c
34.21591,-117.28917,SCE Waterman Canyon,SE126,80c3514,80c3513,80c35124
35.78306,-118.43889,KERN RIVER PH 3 2NNW,KVLC1,80c0334,80c0333,80c03324
37.47417,-122.187,FW4582 Atherton,F4582,808fa34,808fa35,808fa344
37.81831,-121.77914,Morgan Territory,PG066,808ffac,808ffad,808ffacc
34.965367,-119.88015,CUYAMA VALLEY,CUVC1,80ebe94,80ebe95,80ebe94c
37.37585,-122.39785,MWS 0320,P037C,808f09c,808f09b,808f09a4
33.86474,-117.71044,SCE Gypsum Canyon,SE127,80dccfc,80dccfb,80dccfb4
33.81474,-117.76626,SCE Villa Park Dam,SE128,80dcdac,80dcda9,80dcda9c
40.33,-121.92,PAYNES CREEK CA,PCKCA,54d2b4c,54d2b4b,54d2b4b4
39.32,-123.1,POTTER VALLEY - CENTRAL CA,PVCCA,80817e4,80817e3,80817e34
39.32,-123.18,POTTER VALLEY - WEST CA,PVWCA,808178c,808178b,808178b4
39.31,-123.19,REDWOOD VALLEY - EAST CA,RVECA,808178c,808178d,808178c4
39.34,-123.23,REDWOOD VALLEY - NORTH CA,RVNCA,808182c,8081829,80818294
34.55418,-118.65894,SCE I5 Marple Canyon,SE129,80c2784,80c2787,80c2786c
37.26,-122.13,LOS GATOS CA,SKFC1,808fb2c,808fb2d,808fb2dc
38.54,-122.23,SPANISH FLAT CA,SFEC1,8084fbc,8084fbb,8084fba4
34.45632,-118.36531,SCE Rattle Snake Rd,SE130,80c28a4,80c28a5,80c28a4c
34.36702,-118.55721,SCE I5 Newhall,SE131,80c286c,80c286b,80c286a4
34.021,-117.314,KQ6UP Grand Terrace,AV472,80dcac4,80dcac3,80dcac34
33.94968,-117.74089,SCE Chino Hills,SE132,80dcd2c,80dcd29,80dcd284
33.97989,-117.74173,SCE Chino Hills 2,SE133,80dcd2c,80dcd2b,80dcd2ac
33.71725,-117.7101,SCE Bee Canyon,SE134,80dcc34,80dcc31,80dcc314
33.64249,-117.5599,SCE Dove Canyon,SE135,80dceb4,80dceb3,80dceb34
32.912,-117.064,FW4645 San Diego,F4645,80dbfbc,80dbfbf,80dbfbf4
33.71962,-117.73153,SCE Hicks Canyon,SE136,80dcc34,80dcc33,80dcc334
33.89214,-117.78757,SCE Yorba Linda,SE137,80dcd14,80dcd17,80dcd17c
33.94082,-117.87719,SCE Brea Canyon,SE138,80dcd4c,80dcd4d,80dcd4dc
34.20023,-118.12309,SCE Rubio Canyon,SE139,80c2c2c,80c2c2d,80c2c2cc
33.81386,-117.78915,SCE Santiago Canyon Rd 2,SE140,80dcd0c,80dcd09,80dcd084
34.11798,-118.89481,SCE Carlisle Rd,SE141,80e83b4,80e83b7,80e83b7c
34.81056,-119.51583,MATILIJA DAM PRECIPITATION,MJDC1,80e97dc,80e97dd,80e97ddc
38.1,-121.65,TWITCHELL ISLAND CA,TCICA,8085534,8085535,80855344
34.25895,-119.10566,SCE El Rio,SE142,80e84b4,80e84b1,80e84b0c
34.16468,-118.9113,SCE Los Robles Trail,SE143,80e83a4,80e83a5,80e83a5c
34.25517,-118.79803,SCE Sinaloa Lake,SE144,80e82ec,80e82ef,80e82ee4
37.4315,-122.11083,FW4751 Palo Alto,F4751,808fba4,808fba5,808fba44
33.7315,-117.01067,FW4660 Hemet,F4660,80db65c,80db65d,80db65c4
36.30083,-119.743,FW4734 Lemoore,F4734,8094c0c,8094c0d,8094c0d4
34.2969,-118.83389,SCE Moorpark College,SE145,80e82dc,80e82dd,80e82dc4
34.1997,-118.83333,SCE Thousand Oaks,SE146,80e8254,80e8257,80e82564
37.0863,-119.4417,Auberry Road,PG218,80944ac,80944a9,80944a9c
37.0771,-119.5091,Frazier Road,PG219,809435c,809435f,809435fc
37.0894,-119.472,Auberry and Jose Basin Road,PG220,809435c,8094359,8094359c
37.03791,-119.43495,Wiemiller Road,PG211,80944b4,80944b3,80944b3c
37.0179,-119.391,Lower Tollhouse Road,PG227,8095b34,8095b37,8095b364
37.0087,-119.397,Oak Tree Lane,PG217,8095b34,8095b35,8095b344
37.04326,-119.38145,Middle Tollhouse,PG224,8095b4c,8095b49,8095b48c
33.74669,-117.64471,SCE Silverado Canyon,SE148,80dcc3c,80dcc3f,80dcc3e4
33.87235,-117.03361,SCE Badlands,SE149,80db5c4,80db5c5,80db5c54
33.78602,-117.79583,SCE El Modena,SE150,80dcda4,80dcda5,80dcda5c
34.8502,-118.903,Highland Way,PG225,80e9f04,80e9f03,80e9f034
34.1864,-117.17955,SCE East Fork City Creek,SE151,80c355c,80c355f,80c355f4
35.4861,-118.88996,Round Mountain Road,PG213,80ea654,80ea657,80ea6564
34.14585,-117.19056,SCE Small Canyon,SE152,80c3554,80c3557,80c3556c
34.21283,-117.37707,SCE Meyers Canyon,SE153,80c34fc,80c34fd,80c34fc4
34.16764,-117.26205,SCE Harrison Canyon,SE154,80c3544,80c3541,80c3540c
36.77524,-119.17173,Hopewell Road,PG239,8095094,8095093,80950934
34.84685,-118.88279,Clear Canyon Road,PG241,80e9f04,80e9f01,80e9f01c
37.323,-122.072,FW2333 Cupertino,F2333,808fb44,808fb41,808fb414
33.76435,-117.77312,SCE Peters Canyon,SE155,80dcdb4,80dcdb1,80dcdb04
34.18911,-117.44068,SCE Lytle Creek Wash,SE156,80c34f4,80c34f3,80c34f24
34.17264,-117.45335,SCE Lytle Creek Rd,SE157,80c34ec,80c34ed,80c34ed4
33.235,-117.319,FW5104 Oceanside,F5104,80dc704,80dc705,80dc705c
35.39129,-120.7085,TV Towers Road 2,PG223,80ecef4,80ecef5,80ecef54
33.99281,-117.99176,SCE Hacienda Heights,SE158,80c2d44,80c2d43,80c2d43c
35.59422,-118.82716,Pine Mountain-Kern,PG226,80ea7cc,80ea7c9,80ea7c94
36.76457,-119.23897,Recter Lane,PG233,8095064,8095061,8095061c
35.40061,-120.4918,La Entrada Road,PG234,80ec92c,80ec92f,80ec92f4
34.10618,-117.16845,SCE East Highlands,SE159,80db554,80db555,80db555c
33.93287,-117.12644,SCE Moreno Valley Fwy,SE160,80db59c,80db59b,80db59ac
35.63347,-118.84259,Woody Granite Road,PG222,80ea7d4,80ea7d3,80ea7d3c
35.3835,-120.4918,Park Hill Road West,PG237,80ec92c,80ec929,80ec9284
33.69177,-116.94321,SCE Polly Butte,SE161,80db6fc,80db6fd,80db6fd4
38.8682,-122.9727,Cloverdale Peak,PG182,8083f94,8083f95,8083f944
35.60943,-118.90006,Granite Road,PG221,80ea62c,80ea62f,80ea62fc
35.3699,-120.405,Park Hill Road,PG235,80ec8e4,80ec8e5,80ec8e44
35.36976,-120.35639,Park Hill Road East,PG236,80ec8f4,80ec8f7,80ec8f74
35.4463,-120.7131,Falcon Road,PG210,80ece7c,80ece7d,80ece7dc
33.85816,-117.44466,SCE Lake Mathews 2,SE162,80dcba4,80dcba3,80dcba2c
33.94933,-117.66512,SCE Chino Creek,SE163,80dccc4,80dccc7,80dccc6c
34.1563,-117.6704,SCE San Antonio Dam,SE164,80c330c,80c3309,80c33094
33.92925,-117.60289,SCE Crossroads Riverview,SE165,80dcc94,80dcc97,80dcc97c
35.31006,-120.12492,San Juan Creek Road,PG242,80eb804,80eb803,80eb8024
36.6938,-119.138,Creekside Road,PG258,8095124,8095121,80951204
35.43265,-120.2868,Camatta Creek Road,PG215,80ec9b4,80ec9b3,80ec9b2c
38.54744,-122.58044,Diamond Mountain Road,PG229,808444c,8084449,80844484
35.47261,-120.5855,Jade Canyon Road,PG238,80ecea4,80ecea5,80ecea4c
38.67036,-122.66679,Ida Clayton Road,PG244,80846bc,80846b9,80846b84
38.14068,-122.69925,Novato Boulevard,PG247,8085b84,8085b81,8085b81c
38.42851,-122.48738,Wall Road,PG251,808453c,808453d,808453d4
39.00962,-123.37969,Booneville,PG252,80816a4,80816a5,80816a4c
39.08771,-123.47523,Highway 128 Mendocino,PG256,808112c,8081129,80811284
38.55051,-123.20177,Creighton Ridge Road,PG257,8086a5c,8086a5b,8086a5b4
36.7133,-119.17,Bay Lane,PG267,80950e4,80950e5,80950e44
34.46655,-118.53664,SCE Dry Canyon,SE166,80c27dc,80c27db,80c27da4
34.62163,-118.41466,SCE Green Valley,SE167,80c265c,80c265f,80c265ec
34.31854,-118.37266,SCE Kagel Canyon,SE168,80c2924,80c2921,80c2920c
34.69581,-118.79271,SCE Pyramid Lake,SE169,80e9ddc,80e9dd9,80e9dd8c
34.32773,-118.42085,SCE Veterans Memorial Park,SE170,80c28e4,80c28e3,80c28e3c
34.5233,-118.21135,SCE Red Rover Mine,SE171,80c2f5c,80c2f5f,80c2f5fc
34.50736,-118.04524,SCE Mt. Emma Rd,SE172,80c2f94,80c2f91,80c2f914
34.38006,-118.46277,SCE Placerita Canyon,SE173,80c28f4,80c28f3,80c28f34
34.48942,-118.19724,SCE Acton,SE174,80c2f64,80c2f67,80c2f67c
36.02475,-120.65433,Indian Valley Road,PG208,80933bc,80933b9,80933b94
34.76142,-118.59507,SCE 3 Points Rd,SE175,80c20b4,80c20b5,80c20b4c
34.77564,-118.67591,SCE Tentrock Canyon,SE176,80e9e1c,80e9e1d,80e9e1d4
34.32755,-118.40229,SCE Pacoima Dam,SE177,80c28e4,80c28e1,80c28e0c
34.62156,-118.23367,SCE Godde Pass,SE178,80c25c4,80c25c3,80c25c3c
34.76263,-119.0673,SCE Lockwood Valley,SE179,80e992c,80e992d,80e992dc
34.4552,-118.5894,SCE Castaic Junction,SE180,80c27e4,80c27e7,80c27e74
38.68638,-123.01472,Scaggs Springs Road,PG243,808403c,808403b,808403a4
34.04531,-118.85089,SCE Trancas Canyon,SE181,80e822c,80e822b,80e822ac
34.8246,-118.89512,SCE Lebec,SE182,80e9efc,80e9efd,80e9efcc
34.34308,-118.49878,SCE Newhall Pass,SE183,80c285c,80c2859,80c28594
34.14992,-117.77247,SCE San Dimas Reservoir,SE184,80c3254,80c3257,80c32564
33.62319,-117.29959,SCE Skylark Airport,SE185,80dc9b4,80dc9b1,80dc9b14
34.76255,-120.11527,Foxen Canyon Road East,PG209,80ebf8c,80ebf8d,80ebf8d4
34.70431,-120.05846,Long Valley Road,PG214,80ebfdc,80ebfdf,80ebfde4
39.32326,-123.27237,Laughlin Mountain,PG232,80819d4,80819d5,80819d44
35.35094,-120.49777,Los Pilitas Road,PG240,80ec8d4,80ec8d1,80ec8d14
38.50938,-122.34172,Hennessy Road South,PG255,8084f8c,8084f89,8084f88c
41.11595,-123.71456,Bald Hill Road,PG277,54d170c,54d170b,54d170b4
40.42104,-124.12516,Mt. Pierce Lookout,PG283,54d4694,54d4697,54d4696c
40.46859,-124.131,Monument Road,PG287,54d46c4,54d46c7,54d46c64
34.0064,-117.99576,SCE Puente Hills,SE186,80c2d6c,80c2d6b,80c2d6a4
38.3983,-120.56105,Spink Road,PG261,809a74c,809a749,809a749c
38.3902,-120.65207,Mt. Zion Lookout,PG263,809a714,809a713,809a713c
40.82019,-123.8247,Snow Camp Road,PG278,54d3e6c,54d3e6b,54d3e6a4
33.6799,-117.32745,SCE Lake Elsinore,SE187,80dc99c,80dc999,80dc998c
34.15159,-117.74575,SCE Marshall Canyon,SE188,80c3254,80c3255,80c32554
34.15357,-117.79788,SCE Johnstone Peak,SE189,80c325c,80c3259,80c32594
38.09328,-120.53339,Murphy Grade Road,PG266,809095c,809095f,809095fc
34.1631,-117.341,SCE-2195,SE190,80c3524,80c3521,80c3521c
33.7043,-117.3647,SCE Terra Cotta,SE191,80dc974,80dc977,80dc977c
38.48744,-122.53875,Mt. Hood,PG162,80844fc,80844ff,80844ffc
37.06909,-121.2167,Pacheco Pass 1,PG259,8091924,8091927,80919264
37.03553,-121.42647,Jamieson Road,PG269,8091ef4,8091ef7,8091ef74
40.19971,-123.85446,Airport Road,PG273,54d48cc,54d48cf,54d48cf4
40.12037,-123.69269,Pratt Mountain,PG282,54d4944,54d4941,54d4941c
38.67472,-120.0767,Chair 6 Ridge,KWSIX,8099f6c,8099f6b,8099f6b4
38.67944,-120.0508,Whiskey Pig,KWWKP,8099f14,8099f13,8099f13c
33.62702,-117.11806,SCE Keller Rd,SE193,80db7cc,80db7cd,80db7cdc
32.99717,-117.18783,FW5196 Rancho Santa Fe,F5196,80dc084,80dc083,80dc0834
33.4692,-116.94187,SCE Butterfield Valley,SE194,80db9cc,80db9cf,80db9cfc
33.794,-117.7851,SCE Chapman Ave,SE195,80dcda4,80dcda7,80dcda64
36.40912,-120.96318,Coalinga Road,PG260,8092544,8092547,8092546c
40.33728,-124.03106,Humboldt Redwood St. Park,PG274,54d466c,54d466f,54d466e4
39.77962,-121.5778,Clark Road,PG300,809cd44,809cd47,809cd464
39.2978,-122.5213,Ladoga Stonyford,PG289,8083a34,8083a33,8083a33c
39.4524,-122.4704,Road 303,PG294,8083aec,8083aef,8083aee4
40.593,-122.48862,Red Bluff Road,PG296,54d2f24,54d2f21,54d2f204
40.59521,-122.44205,Middle Creek Road,PG302,54d2edc,54d2ed9,54d2ed9c
38.67801,-122.44508,Butts Canyon Road South,PG228,808460c,808460b,808460ac
40.48706,-124.25979,Upper Bear River Road,PG249,54d4154,54d4151,54d4151c
40.46042,-123.52379,Highway 36,PG250,54d3834,54d3831,54d38314
40.96508,-123.84179,Bair Road,PG253,54d160c,54d160d,54d160dc
40.38807,-123.44889,Lower Mad River,PG279,54d379c,54d379b,54d379ac
34.26652,-118.64892,SCE Corriganville Park,SE196,80c282c,80c282d,80c282c4
34.20282,-118.65829,SCE Bell Canyon,SE197,80c29dc,80c29d9,80c29d9c
40.11031,-122.43749,Ridge Road-Tehama,PG276,80827ec,80827ed,80827ecc
34.24951,-119.05044,SCE Camarillo Hills,SE198,80e84a4,80e84a1,80e84a0c
34.10978,-118.80465,SCE Kanan Rd,SE199,80e823c,80e823b,80e823a4
34.36771,-118.86495,SCE Camulet Canyon,SE200,80e9cd4,80e9cd5,80e9cd54
34.33453,-119.0945,SCE Santa Paula,SE201,80e9b4c,80e9b4f,80e9b4fc
34.34542,-118.90541,SCE Grimes Canyon,SE202,80e832c,80e832d,80e832d4
35.34109,-120.4008,River Road,PG212,80ec8ec,80ec8ef,80ec8ee4
35.46,-120.42755,Calf Canyon Highway,PG271,80ec914,80ec915,80ec915c
39.52057,-121.46703,Kelly Ridge Road,PG288,809cb74,809cb77,809cb76c
39.39326,-121.40387,Webb Creek Circle,PG290,809ca5c,809ca5b,809ca5b4
39.67758,-121.57063,Sunview Drive,PG295,809ccdc,809ccd9,809ccd94
37.4515,-122.22167,KF6CDD-1 Redwood City,AV510,808fa3c,808fa39,808fa384
34.1139,-118.7515,SCE Malibu Lake,SE203,80e8214,80e8217,80e8216c
34.07073,-118.69172,SCE Piuma Rd,SE204,80e81fc,80e81ff,80e81ff4
34.20665,-118.97677,SCE Conejo Grade,SE205,80e8374,80e8371,80e8371c
34.1385,-119.0355,SCE Broome Ranch,SE206,80e8384,80e8381,80e8380c
38.64218,-122.37822,Pope Canyon Road,PG231,80845f4,80845f7,80845f6c
40.1455,-124.01131,Wilder Ridge Road,PG245,54d4f14,54d4f11,54d4f114
34.25067,-118.9792,SCE Las Posas Hills,SE207,80e8344,80e8343,80e83424
39.10359,-123.58005,Greenwood Road Alternate,PG248,80810f4,80810f1,80810f04
38.32944,-119.96028,DONNELL LAKE NEAR DARDANELLE 7W,DLLC1,8097454,8097455,80974544
39.22633,-120.99967,WA7JAY Nevada City,AV504,809b70c,809b70d,809b70dc
35.37667,-119.04333,FW5131 Bakersfield,F5131,80ea69c,80ea69f,80ea69e4
40.80533,-124.14667,FW5167 Eureka,F5167,54d155c,54d1559,54d15584
34.0404,-118.5807,SCE Topanga Beach,SE208,80c2a14,80c2a15,80c2a15c
34.29971,-119.04174,SCE Hondo Barranca Rd,SE209,80e8354,80e8355,80e8355c
34.29684,-118.95281,SCE Somis,SE210,80e8334,80e8337,80e8337c
34.48985,-119.3075,SCE Matilija Reservoir,SE211,80e9a3c,80e9a3f,80e9a3f4
40.2089,-123.83931,Bear Butte Road,PG254,54d48c4,54d48c5,54d48c44
34.45059,-119.28541,SCE Meiners Oaks,SE212,80e9a5c,80e9a5b,80e9a5ac
34.43555,-119.3305,SCE Copper Canyon,SE213,80e9a64,80e9a67,80e9a67c
38.80033,-122.83212,Truitt,PG281,8084094,8084091,80840914
34.34889,-119.33793,SCE Red Mountain,SE214,80e9a94,80e9a93,80e9a93c
33.50683,-117.62833,FW5227 San Juan Capistrano,F5227,80dcf24,80dcf21,80dcf214
34.17542,-118.0958,SCE Eaton Canyon,SE215,80c2dcc,80c2dcd,80c2dcc4
34.17219,-117.57818,SCE Deer Canyon,SE216,80c337c,80c3379,80c33794
40.71897,-123.98948,Barry Road,PG285,54d3f9c,54d3f9f,54d3f9ec
40.08333,-121.15,CARIBOU PH,CBIC1,809d1a4,809d1a3,809d1a34
34.16487,-117.59324,SCE Archibald Ave,SE217,80c337c,80c337b,80c337a4
33.91334,-117.67772,SCE Chino Hills 3,SE218,80dccec,80dcce9,80dcce9c
38.21397,-122.19548,Hog Ranch Road,PG230,80850dc,80850df,80850de4
40.02061,-121.06455,Gray Flats Sub,PG292,809d02c,809d02d,809d02dc
34.10937,-118.61239,SCE Henry Ridge,SE220,80c29f4,80c29f7,80c29f6c
33.85239,-117.52001,SCE Temescal Canyon,SE221,80dcb84,80dcb85,80dcb844
40.55059,-122.40607,Howard Drive,PG265,54d2ec4,54d2ec1,54d2ec0c
39.24022,-122.38443,Huffmaster Road,PG280,80839e4,80839e5,80839e44
38.72973,-122.76001,Healdsburg Hills North,PG303,80840d4,80840d7,80840d7c
33.84825,-117.38407,SCE EL Sobrante Rd,SE222,80dcbb4,80dcbb3,80dcbb3c
33.85521,-117.49814,SCE Eagle Valley,SE223,80dcb9c,80dcb9b,80dcb9b4
33.58397,-117.16275,SCE Murrieta Hogbacks,SE224,80db7dc,80db7d9,80db7d84
34.31818,-118.93658,SCE Long Canyon,SE225,80e8334,80e8337,80e8336c
34.29243,-118.90051,SCE Moorpark,SE226,80e8324,80e8325,80e8324c
38.89992,-123.04624,Highway 101 Hilltop,PG284,8083fd4,8083fd1,8083fd0c
34.25439,-118.93437,SCE Las Posas Hills 2,SE227,80e8314,80e8315,80e8315c
33.55124,-117.27152,SCE Slaughterhouse Canyon,SE228,80dc844,80dc847,80dc8474
38.37883,-122.97033,FW5280 Occidental,F5280,808425c,808425d,808425c4
36.766,-119.7945,FW5276 Fresno,F5276,8094674,8094675,8094675c
33.60985,-117.35404,SCE Morrell Potrero,SE229,80dc9ac,80dc9a9,80dc9a9c
39.62305,-121.45775,Deer Meadow Road,PG275,809cc8c,809cc89,809cc894
40.3841,-122.61035,Mc Auliffe Road,PG291,54d3204,54d3207,54d32074
40.78838,-122.61059,Trinity Mountain Road North,PG293,54d2674,54d2675,54d2675c
39.65268,-121.46339,Bloomer Hill,PG264,809ccf4,809ccf5,809ccf4c
40.30102,-121.04998,Twin Pines Drive,PG304,809d72c,809d72d,809d72c4
39.84106,-121.784,Richardson Springs Road,PG286,8082d74,8082d73,8082d734
39.4541,-121.28217,Brownsville,PG309,809ca2c,809ca29,809ca294
40.10277,-120.86511,Stampfii Lane,PG310,809daa4,809daa5,809daa44
39.94472,-120.98215,Bucks Lake Road,PG315,809cfec,809cfeb,809cfeac
39.16475,-122.47966,Bartlett Springs Road,PG301,80839bc,80839bb,80839bbc
34.29448,-119.23124,SCE Sexton Canyon,SE230,80e9b2c,80e9b29,80e9b29c
35.04724,-118.35067,SCE Oak Creek Canyon,SE231,80c2194,80c2193,80c21924
39.72182,-121.537,Stage Coach Lane,PG246,809cd1c,809cd19,809cd18c
40.64423,-121.16211,Feather Lake Highway,PG308,54cd31c,54cd31f,54cd31e4
36.75234,-119.12852,James George Drive,PG216,80950c4,80950c3,80950c24
39.93123,-121.06098,Bucks Lake Road West,PG311,809cfcc,809cfcb,809cfcbc
37.97922,-120.66413,Hodson Road,PG334,8090ecc,8090ecd,8090ecd4
39.81336,-121.70226,Altina Drive,PG337,8082d5c,8082d5f,8082d5ec
35.59628,-118.51307,SCE Over Pass,SE232,80c1d04,80c1d07,80c1d06c
34.36356,-119.30785,SCE Sycamore Dr,SE233,80e9aec,80e9aed,80e9aedc
37.91361,-120.61401,Signal Hill Trail,PG340,8090e94,8090e95,8090e94c
34.47121,-119.67688,SCE Gibraltar Rd,SE234,80e9134,80e9135,80e9134c
40.05205,-120.70398,Ward Creek,PG341,809c4dc,809c4d9,809c4d84
35.75071,-118.42018,SCE Kernville South,SE235,80c1ccc,80c1ccd,80c1ccc4
34.47136,-119.8718,SCE Glen Annie Canyon,SE236,80e9414,80e9413,80e94134
35.12433,-118.4278,SCE East Valley Blvd,SE237,80c1f64,80c1f63,80c1f624
35.03269,-118.3509,SCE Tehachapi Willow,SE238,80c2194,80c2191,80c2191c
34.47241,-120.21487,SCE Gaviota,SE239,80eeb24,80eeb27,80eeb264
35.65237,-118.35214,SCE Patterson Ln,SE240,80c1c8c,80c1c8f,80c1c8f4
38.10119,-120.69934,Jaquima Drive,PG345,8090904,8090903,80909034
36.57738,-121.76199,Laguna Seca,PG268,808df0c,808df09,808df084
40.66059,-122.19561,Blue Sky Road,PG307,54d2904,54d2907,54d29074
40.53984,-122.18215,Honey Lane,PG316,54d295c,54d295f,54d295fc
40.3713,-122.14932,Jellys Ferry Road,PG335,54d2c8c,54d2c8f,54d2c8fc
40.36139,-121.49542,Highway 36,PG344,809d514,809d511,809d511c
34.47663,-120.01983,SCE El Capitan,SE241,80e94f4,80e94f3,80e94f24
34.49084,-120.06571,SCE Refugio Rd,SE242,80e94e4,80e94e7,80e94e7c
36.53005,-121.60925,Rana Creek Tower,PG318,80920a4,80920a7,80920a6c
36.38912,-121.6468,Heller Vineyard,PG325,808d8a4,808d8a1,808d8a1c
39.815,-121.5836,Skyway Road,PG333,809cd54,809cd51,809cd50c
39.98776,-122.5805,Dream Valley Road,PG336,8082704,8082703,80827034
34.40253,-119.44881,SCE Laguna,SE243,80e9084,80e9085,80e9084c
34.46586,-119.71101,SCE Mission Creek,SE244,80e96b4,80e96b5,80e96b4c
34.41112,-119.50245,SCE Snowball Foothills,SE245,80e9094,80e9093,80e90934
33.94683,-117.25083,FW3905 Moreno Valley,F3905,80dca8c,80dca8b,80dca8a4
39.02533,-123.292,FW4063 Boonville,F4063,8081684,8081685,80816844
40.652,-122.59033,FW4164 Redding,F4164,54d2f6c,54d2f6b,54d2f6bc
40.65433,-122.705,FW4167 Redding,F4167,54d2f84,54d2f81,54d2f81c
37.06833,-122.0375,FW4225 Scotts Valley,F4225,808e474,808e471,808e471c
37.28883,-122.22533,FW4238 La Honda,F4238,808fac4,808fac3,808fac2c
37.49683,-122.26733,FW4248 San Carlos,F4248,808fa1c,808fa1f,808fa1f4
32.97183,-117.1365,FW4298 San Diego,F4298,80dbf7c,80dbf79,80dbf784
39.28983,-121.04267,FW4345 Nevada City,F4345,809b7b4,809b7b1,809b7b04
37.8415,-122.211,FW4432 Oakland,F4432,80857d4,80857d7,80857d7c
35.40733,-120.615,FW4444 Atascadero,F4444,80ecec4,80ecec1,80ecec1c
